chr	promoter_start	promoter_end	strand	ensembl_gene_id
2	223181994	223183194	+	ENSG00000237732
2	223183172	223184372	-	ENSG00000267034
2	223288236	223289436	+	ENSG00000163082
2	223362010	223363210	+	ENSG00000202016
2	223520856	223522056	-	ENSG00000116120
2	223535505	223536705	+	ENSG00000124003
2	223564003	223565203	-	ENSG00000203531
2	223562519	223563719	-	ENSG00000238852
2	223724652	223725852	+	ENSG00000123983
2	223783881	223785081	-	ENSG00000234193
2	223915532	223916732	+	ENSG00000152049
2	224467021	224468221	-	ENSG00000171951
2	224702544	224703744	-	ENSG00000152056
2	224809904	224811104	-	ENSG00000085449
2	224821121	224822321	+	ENSG00000135900
2	224832223	224833423	-	ENSG00000228802
2	224903836	224905036	-	ENSG00000135919
2	225104073	225105273	-	ENSG00000211987
2	225266602	225267802	-	ENSG00000124019
2	225449910	225451110	-	ENSG00000036257
2	225906962	225908162	-	ENSG00000135905
2	226264364	226265564	+	ENSG00000144460
2	226263426	226264626	+	ENSG00000232784
2	227664275	227665475	-	ENSG00000169047
2	227663862	227665062	+	ENSG00000272622
2	227699297	227700497	+	ENSG00000144468
2	227833638	227834838	-	ENSG00000212391
2	227987959	227989159	+	ENSG00000221608
2	228028629	228029829	-	ENSG00000081052
2	228028281	228029481	+	ENSG00000169031
2	228188867	228190067	+	ENSG00000168958
2	228189717	228190917	-	ENSG00000236432
2	228246511	228247711	-	ENSG00000168955
2	228335868	228337068	+	ENSG00000173744
2	228335848	228337048	+	ENSG00000266382
2	228497836	228499036	-	ENSG00000042304
2	228582528	228583728	-	ENSG00000135917
2	228677558	228678758	+	ENSG00000115009
2	228734770	228735970	+	ENSG00000123977
2	228735160	228736360	-	ENSG00000183514
2	228751347	228752547	+	ENSG00000272237
2	229033459	229034659	+	ENSG00000200281
2	229046161	229047361	-	ENSG00000153820
2	229452389	229453589	-	ENSG00000251801
2	230135801	230137001	-	ENSG00000153823
2	230469954	230471154	+	ENSG00000238782
2	230579074	230580274	-	ENSG00000187957
2	230758062	230759262	+	ENSG00000222344
2	230787755	230788955	-	ENSG00000153827
2	230786018	230787218	+	ENSG00000153832
2	230806444	230807644	+	ENSG00000231534
2	230802398	230803598	-	ENSG00000252333
2	230837031	230838231	+	ENSG00000206725
2	230933515	230934715	-	ENSG00000163053
2	230989026	230990226	+	ENSG00000225963
2	231090244	231091444	-	ENSG00000135899
2	231066826	231068026	+	ENSG00000079263
2	231279657	231280857	+	ENSG00000067066
2	231450836	231452036	+	ENSG00000199791
2	231576560	231577760	+	ENSG00000135932
2	231615856	231617056	+	ENSG00000201044
2	231728354	231729554	+	ENSG00000135916
2	231750215	231751415	+	ENSG00000232520
2	231772567	231773767	+	ENSG00000230385
2	231825581	231826781	-	ENSG00000135898
2	231821308	231822508	+	ENSG00000235013
2	231859836	231861036	+	ENSG00000173699
2	231860547	231861747	-	ENSG00000238062
2	231901205	231902405	+	ENSG00000204128
2	231920578	231921778	+	ENSG00000173692
2	231915755	231916955	+	ENSG00000261829
2	231989632	231990832	-	ENSG00000135914
2	231997176	231998376	+	ENSG00000201574
2	232062260	232063460	+	ENSG00000135931
2	232259254	232260454	+	ENSG00000156966
2	232315906	232317106	+	ENSG00000233538
2	232320447	232321647	-	ENSG00000206885
2	232321034	232322234	-	ENSG00000207280
2	232348152	232349352	-	ENSG00000115053
2	232324951	232326151	-	ENSG00000202400
2	232366712	232367912	-	ENSG00000223198
2	232395006	232396206	-	ENSG00000171596
2	232456575	232457775	+	ENSG00000177673
2	232570605	232571805	+	ENSG00000187514
2	232571421	232572621	-	ENSG00000269363
2	232645381	232646581	+	ENSG00000144524
2	232650782	232651982	-	ENSG00000156973
2	232654397	232655597	-	ENSG00000237641
2	232756808	232758008	-	ENSG00000222246
2	232790913	232792113	-	ENSG00000163273
2	232824955	232826155	+	ENSG00000144535
2	232880230	232881430	-	ENSG00000227033
2	233036363	233037563	+	ENSG00000207626
2	233270553	233271753	+	ENSG00000163286
2	233319833	233321033	+	ENSG00000163295
2	233352338	233353538	-	ENSG00000171551
2	233389703	233390903	+	ENSG00000135902
2	233384173	233385373	+	ENSG00000237412
2	233403437	233404637	+	ENSG00000196811
2	233413762	233414962	+	ENSG00000135930
2	233415026	233416226	-	ENSG00000221944
2	233415083	233416283	-	ENSG00000266620
2	233476481	233477681	-	ENSG00000237126
2	233469767	233470967	+	ENSG00000115468
2	233542673	233543873	+	ENSG00000239170
2	233561009	233562209	+	ENSG00000204120
2	233641078	233642278	-	ENSG00000115474
2	233646375	233647575	+	ENSG00000252452
2	233720980	233722180	+	ENSG00000182600
2	233876324	233877524	+	ENSG00000222001
2	233877782	233878982	-	ENSG00000066248
2	233896382	233897582	+	ENSG00000115488
2	233923677	233924877	+	ENSG00000168918
2	234117697	234118897	+	ENSG00000085978
2	234183373	234184573	+	ENSG00000252010
2	234196322	234197522	+	ENSG00000251791
2	234215462	234216662	+	ENSG00000130561
2	234262153	234263353	+	ENSG00000077044
2	234262220	234263420	+	ENSG00000243637
2	234261862	234263062	-	ENSG00000259793
2	234475228	234476428	-	ENSG00000085982
2	234599253	234600453	+	ENSG00000167165
2	234617145	234618345	-	ENSG00000224814
2	234620638	234621838	+	ENSG00000240224
2	234525291	234526491	+	ENSG00000241635
2	234626424	234627624	+	ENSG00000244474
2	234636754	234637954	+	ENSG00000243135
2	234667894	234669094	+	ENSG00000242366
2	234683370	234684570	+	ENSG00000185038
2	234763012	234764212	-	ENSG00000123485
2	234825043	234826243	+	ENSG00000144481
2	234863879	234865079	-	ENSG00000237581
2	234958323	234959523	+	ENSG00000072080
2	235405497	235406697	-	ENSG00000188042
2	235859617	235860817	+	ENSG00000130147
2	236234002	236235202	+	ENSG00000216002
2	236401733	236402933	+	ENSG00000157985
2	236479575	236480775	+	ENSG00000221704
2	236691831	236693031	-	ENSG00000222007
2	236944894	236946094	+	ENSG00000238812
2	237076812	237078012	-	ENSG00000168505
2	237075090	237076290	+	ENSG00000233611
2	237172852	237174052	-	ENSG00000182177
2	237118991	237120191	-	ENSG00000200745
2	237298717	237299917	+	ENSG00000232893
2	237415985	237417185	-	ENSG00000132321
2	237475430	237476630	+	ENSG00000144476
2	237923748	237924948	-	ENSG00000202341
2	237964610	237965810	-	ENSG00000124835
2	237992955	237994155	+	ENSG00000198612
2	238164734	238165934	+	ENSG00000224132
2	238322818	238324018	-	ENSG00000163359
2	238333719	238334919	-	ENSG00000222022
2	238393071	238394271	+	ENSG00000115648
2	238474217	238475417	+	ENSG00000071677
2	238470808	238472008	+	ENSG00000222449
2	238510057	238511257	-	ENSG00000124839
2	238498663	238499863	+	ENSG00000234949
2	238535219	238536419	+	ENSG00000124831
2	238706032	238707232	+	ENSG00000177483
2	238766536	238767736	+	ENSG00000132329
2	238874469	238875669	+	ENSG00000184182
2	238874656	238875856	+	ENSG00000258984
2	238937504	238938704	-	ENSG00000251971
2	238968530	238969730	+	ENSG00000132330
2	239007798	239008998	+	ENSG00000144488
2	239046363	239047563	+	ENSG00000168427
2	239066623	239067823	+	ENSG00000178752
2	239112170	239113370	-	ENSG00000132323
2	239140118	239141318	-	ENSG00000186235
2	239139325	239140525	+	ENSG00000225057
2	239149103	239150303	-	ENSG00000144485
2	239198543	239199743	-	ENSG00000132326
2	239209061	239210261	-	ENSG00000232306
2	239228082	239229282	+	ENSG00000204104
2	239320283	239321483	+	ENSG00000202099
2	239334383	239335583	+	ENSG00000065802
2	239336170	239337370	-	ENSG00000229915
2	239755673	239756873	+	ENSG00000233608
2	239894506	239895706	-	ENSG00000211566
2	240083853	240085053	-	ENSG00000213828
2	240323148	240324348	-	ENSG00000068024
2	240322130	240323330	+	ENSG00000222020
2	240498995	240500195	+	ENSG00000196758
2	240683554	240684754	+	ENSG00000220256
2	240964619	240965819	-	ENSG00000130414
2	240969706	240970906	-	ENSG00000182083
2	240982199	240983399	-	ENSG00000221961
2	240985289	240986489	-	ENSG00000178586
2	241076024	241077224	-	ENSG00000172428
2	241083779	241084979	-	ENSG00000178602
2	241201077	241202277	-	ENSG00000221412
2	241374088	241375288	+	ENSG00000063660
2	241394418	241395618	+	ENSG00000207611
2	241395931	241397131	-	ENSG00000218416
2	241508426	241509626	-	ENSG00000144504
2	241498471	241499671	+	ENSG00000188542
2	241504221	241505421	+	ENSG00000142327
2	241525133	241526333	+	ENSG00000142330
2	241525916	241527116	-	ENSG00000260942
2	241543848	241545048	+	ENSG00000178623
2	241759525	241760725	-	ENSG00000130294
2	241806896	241808096	+	ENSG00000172482
2	241836106	241837306	-	ENSG00000172478
2	241857202	241858402	+	ENSG00000226321
2	241906668	241907868	-	ENSG00000233392
2	241925289	241926489	-	ENSG00000223991
2	241937255	241938455	+	ENSG00000162804
2	241949961	241951161	-	ENSG00000229996
2	242003333	242004533	-	ENSG00000225521
2	242041547	242042747	-	ENSG00000122085
2	242087991	242089191	+	ENSG00000115685
2	242089479	242090679	-	ENSG00000115687
2	242126924	242128124	+	ENSG00000146205
2	242256276	242257476	-	ENSG00000115677
2	242253515	242254715	+	ENSG00000168385
2	242294658	242295858	+	ENSG00000006607
2	242292319	242293519	-	ENSG00000223374
2	242448945	242450145	-	ENSG00000115694
2	242497136	242498336	+	ENSG00000176720
2	242498192	242499392	-	ENSG00000234235
2	242575628	242576828	+	ENSG00000168397
2	242576664	242577864	-	ENSG00000176946
2	242640450	242641650	+	ENSG00000168395
2	242628829	242630029	+	ENSG00000228989
2	242672994	242674194	+	ENSG00000180902
2	242674713	242675913	-	ENSG00000215692
2	242664908	242666108	-	ENSG00000235351
2	242694955	242696155	-	ENSG00000234793
2	242715240	242716440	+	ENSG00000154252
2	242748920	242750120	+	ENSG00000204099
2	242741122	242742322	-	ENSG00000215023
2	242752911	242754111	-	ENSG00000224272
2	242810752	242811952	+	ENSG00000188011
2	242844502	242845702	-	ENSG00000216921
20	66891	68091	+	ENSG00000178591
20	122010	123210	+	ENSG00000125788
20	170122	171322	-	ENSG00000185982
20	206899	208099	+	ENSG00000125903
20	237377	238577	+	ENSG00000186458
20	276737	277937	+	ENSG00000177764
20	271190	272390	-	ENSG00000196476
20	277214	278414	+	ENSG00000247315
20	305207	306407	+	ENSG00000177732
20	328668	329868	-	ENSG00000225377
20	326426	327626	+	ENSG00000125841
20	360261	361461	+	ENSG00000101255
20	387142	388342	+	ENSG00000125826
20	442997	444197	-	ENSG00000125875
20	430307	431507	+	ENSG00000206797
20	524265	525465	-	ENSG00000101266
20	590842	592042	-	ENSG00000125878
20	656623	657823	-	ENSG00000215397
20	656244	657444	-	ENSG00000270299
20	748931	750131	-	ENSG00000101276
20	813358	814558	+	ENSG00000125898
20	896777	897977	-	ENSG00000101280
20	982707	983907	-	ENSG00000101282
20	1092906	1094106	+	ENSG00000125818
20	1165859	1167059	-	ENSG00000125895
20	1183098	1184298	+	ENSG00000215595
20	1205700	1206900	+	ENSG00000244588
20	1245960	1247160	+	ENSG00000101298
20	1309683	1310883	-	ENSG00000125775
20	1317355	1318555	-	ENSG00000203630
20	1341266	1342466	+	ENSG00000229728
20	1373606	1374806	-	ENSG00000088832
20	1454287	1455487	-	ENSG00000088833
20	1472033	1473233	-	ENSG00000196209
20	1539289	1540489	-	ENSG00000125900
20	1538099	1539299	-	ENSG00000242324
20	1600507	1601707	-	ENSG00000101307
20	1600455	1601655	-	ENSG00000260861
20	1638225	1639425	-	ENSG00000089012
20	1874154	1875354	+	ENSG00000198053
20	1974532	1975732	-	ENSG00000101327
20	2081257	2082457	+	ENSG00000125834
20	2275647	2276847	+	ENSG00000125780
20	2360554	2361754	+	ENSG00000166948
20	2443483	2444683	-	ENSG00000251806
20	2451299	2452499	-	ENSG00000125835
20	2505148	2506348	-	ENSG00000088876
20	2516253	2517453	+	ENSG00000149488
20	2631791	2632991	+	ENSG00000101361
20	2635743	2636943	+	ENSG00000212498
20	2632423	2633623	+	ENSG00000221062
20	2633858	2635058	+	ENSG00000221116
20	2636270	2637470	+	ENSG00000229686
20	2634713	2635913	+	ENSG00000271798
20	2644665	2645865	-	ENSG00000101365
20	2636585	2637785	+	ENSG00000226572
20	2643998	2645198	+	ENSG00000228293
20	2672524	2673724	+	ENSG00000088881
20	2676351	2677551	+	ENSG00000180344
20	2781083	2782283	-	ENSG00000088882
20	2794614	2795814	+	ENSG00000198326
20	2794633	2795833	+	ENSG00000258713
20	2821636	2822836	-	ENSG00000132635
20	2820349	2821549	+	ENSG00000215305
20	2843830	2845030	+	ENSG00000132670
20	3023268	3024468	+	ENSG00000125787
20	3025591	3026791	+	ENSG00000125901
20	3051266	3052466	+	ENSG00000101405
20	3065170	3066370	-	ENSG00000101200
20	3140642	3141842	-	ENSG00000185019
20	3140343	3141543	-	ENSG00000215251
20	3153992	3155192	-	ENSG00000088899
20	3185131	3186331	-	ENSG00000198171
20	3188514	3189714	+	ENSG00000125877
20	3219636	3220836	-	ENSG00000088836
20	3339683	3340883	+	ENSG00000201294
20	3342771	3343971	-	ENSG00000226632
20	3363876	3365076	+	ENSG00000201346
20	3388072	3389272	-	ENSG00000088854
20	3383863	3385063	+	ENSG00000266355
20	3450687	3451887	+	ENSG00000088812
20	3445891	3447091	-	ENSG00000225116
20	3643846	3645046	-	ENSG00000125861
20	3662693	3663893	-	ENSG00000149451
20	3687575	3688775	-	ENSG00000088827
20	3712314	3713514	+	ENSG00000132622
20	3748834	3750034	-	ENSG00000101220
20	3761895	3763095	-	ENSG00000101222
20	3766578	3767778	+	ENSG00000101224
20	3767137	3768337	-	ENSG00000125817
20	3800178	3801378	+	ENSG00000125843
20	3868486	3869686	+	ENSG00000125779
20	3869315	3870515	-	ENSG00000229539
20	3897141	3898341	+	ENSG00000199024
20	3996029	3997229	-	ENSG00000101236
20	4055612	4056812	-	ENSG00000205300
20	4040560	4041760	-	ENSG00000215063
20	4100627	4101827	+	ENSG00000088826
20	4172712	4173912	+	ENSG00000230176
20	4229521	4230721	-	ENSG00000171873
20	4665882	4667082	+	ENSG00000171867
20	4701556	4702756	+	ENSG00000171864
20	4721114	4722314	-	ENSG00000180259
20	4804091	4805291	-	ENSG00000101265
20	4848630	4849830	+	ENSG00000252096
20	4862030	4863230	+	ENSG00000252058
20	5093549	5094749	-	ENSG00000089063
20	5106432	5107632	+	ENSG00000101290
20	5107072	5108272	-	ENSG00000132646
20	5101985	5103185	-	ENSG00000212517
20	5297178	5298378	-	ENSG00000101292
20	5512524	5513724	+	ENSG00000225831
20	5513274	5514474	+	ENSG00000235820
20	5591472	5592672	-	ENSG00000125772
20	5730039	5731239	+	ENSG00000171984
20	5869701	5870901	+	ENSG00000202380
20	5891076	5892276	+	ENSG00000089199
20	5930982	5932182	-	ENSG00000089195
20	5930298	5931498	+	ENSG00000125885
20	5985736	5986936	+	ENSG00000088766
20	6034495	6035695	-	ENSG00000125872
20	6103991	6105191	-	ENSG00000101311
20	6209395	6210595	-	ENSG00000221449
20	6747311	6748511	+	ENSG00000125845
20	6840661	6841861	+	ENSG00000251833
20	7677424	7678624	-	ENSG00000221726
20	7920921	7922121	-	ENSG00000101323
20	8000276	8001476	-	ENSG00000125827
20	7998870	8000070	+	ENSG00000229766
20	8111824	8113024	+	ENSG00000182621
20	8588827	8590027	+	ENSG00000221201
20	8590687	8591887	-	ENSG00000222298
20	8810833	8812033	+	ENSG00000201348
20	9048410	9049610	+	ENSG00000101333
20	9047355	9048555	-	ENSG00000252819
20	9494005	9495205	+	ENSG00000125869
20	9495445	9496645	-	ENSG00000225988
20	9555255	9556455	+	ENSG00000232738
20	9819489	9820689	-	ENSG00000101349
20	9965774	9966974	+	ENSG00000132623
20	10349224	10350424	-	ENSG00000227906
20	10198478	10199678	+	ENSG00000132639
20	10414670	10415870	-	ENSG00000125863
20	10414951	10416151	+	ENSG00000149346
20	10654494	10655694	-	ENSG00000101384
20	10652576	10653776	+	ENSG00000270792
20	11007408	11008608	+	ENSG00000125899
20	11851163	11852363	-	ENSG00000228422
20	11870371	11871571	+	ENSG00000132640
20	11899125	11900325	-	ENSG00000236526
20	12988627	12989827	+	ENSG00000172296
20	13201418	13202618	+	ENSG00000101230
20	13220121	13221321	-	ENSG00000226263
20	13225816	13227016	-	ENSG00000225956
20	13619387	13620587	-	ENSG00000089123
20	13765332	13766532	-	ENSG00000089048
20	13764596	13765796	+	ENSG00000101247
20	13936303	13937503	-	ENSG00000221328
20	13953870	13955070	-	ENSG00000212247
20	14318062	14319262	-	ENSG00000125848
20	14331966	14333166	+	ENSG00000199570
20	14909961	14911161	-	ENSG00000235914
20	14915809	14917009	-	ENSG00000237832
20	15002105	15003305	-	ENSG00000199803
20	15002498	15003698	+	ENSG00000201180
20	15533330	15534530	-	ENSG00000225181
20	15538913	15540113	-	ENSG00000212111
20	16390836	16392036	-	ENSG00000221448
20	16553878	16555078	-	ENSG00000089177
20	16709606	16710806	+	ENSG00000125870
20	16711393	16712593	-	ENSG00000228809
20	16728003	16729203	+	ENSG00000125879
20	16963478	16964678	-	ENSG00000212165
20	17188705	17189905	+	ENSG00000238833
20	17205752	17206952	+	ENSG00000125851
20	17549665	17550865	-	ENSG00000125864
20	17549508	17550708	+	ENSG00000125868
20	17662740	17663940	-	ENSG00000125844
20	17673317	17674517	+	ENSG00000125888
20	17822227	17823427	+	ENSG00000221220
20	17883406	17884606	+	ENSG00000212555
20	17949423	17950623	-	ENSG00000089006
20	17943389	17944589	-	ENSG00000212232
20	17948556	17949756	+	ENSG00000125871
20	18039632	18040832	-	ENSG00000125850
20	18039137	18040337	+	ENSG00000229262
20	18071159	18072359	-	ENSG00000227343
20	18076076	18077276	-	ENSG00000252597
20	18117762	18118962	+	ENSG00000149474
20	18117517	18118717	+	ENSG00000232838
20	18246323	18247523	-	ENSG00000252635
20	18268121	18269321	+	ENSG00000125846
20	18295555	18296755	-	ENSG00000237259
20	18358693	18359893	+	ENSG00000237282
20	18447725	18448925	-	ENSG00000089091
20	18446771	18447971	+	ENSG00000132664
20	18450259	18451459	+	ENSG00000265137
20	18477687	18478887	-	ENSG00000089050
20	18487137	18488337	+	ENSG00000101310
20	18567537	18568737	+	ENSG00000125821
20	18591611	18592811	-	ENSG00000221806
20	18679153	18680353	-	ENSG00000233993
20	18793370	18794570	+	ENSG00000132631
20	18810597	18811797	-	ENSG00000149443
20	19192290	19193490	+	ENSG00000185052
20	19193921	19195121	-	ENSG00000235996
20	19265040	19266240	-	ENSG00000179447
20	19320940	19322140	+	ENSG00000221748
20	19570631	19571831	-	ENSG00000216017
20	19678020	19679220	-	ENSG00000232675
20	19715353	19716553	-	ENSG00000239120
20	19866165	19867365	+	ENSG00000132669
20	19996760	19997960	+	ENSG00000173418
20	20032158	20033358	+	ENSG00000089101
20	20036490	20037690	-	ENSG00000101343
20	20076128	20077328	-	ENSG00000241054
20	20195706	20196906	-	ENSG00000225417
20	20248253	20249453	-	ENSG00000243810
20	20347765	20348965	+	ENSG00000173404
20	20692931	20694131	-	ENSG00000188559
20	21282942	21284142	+	ENSG00000088930
20	21378466	21379666	-	ENSG00000125816
20	21377456	21378656	+	ENSG00000225280
20	21494464	21495664	-	ENSG00000125820
20	21491085	21492285	+	ENSG00000258197
20	21685297	21686497	+	ENSG00000125813
20	22565893	22567093	-	ENSG00000125798
20	22559080	22560280	-	ENSG00000259974
20	23011222	23012422	-	ENSG00000230492
20	23011179	23012379	+	ENSG00000234646
20	23015057	23016257	+	ENSG00000132671
20	23030178	23031378	-	ENSG00000178726
20	23066777	23067977	-	ENSG00000125810
20	23330373	23331573	+	ENSG00000132661
20	23331923	23333123	-	ENSG00000234832
20	23333866	23335066	-	ENSG00000269407
20	23338553	23339753	-	ENSG00000232645
20	23341787	23342987	+	ENSG00000125812
20	23401925	23403125	-	ENSG00000125814
20	23419322	23420522	+	ENSG00000125823
